aqi_id,pollutant_code
198448,PM2.5
198449,O3
198450,PM10
198451,PM10
198452,PM10
198453,PM2.5
198454,PM10
198455,PM2.5
198456,PM10
198457,PM2.5
198458,PM10
198459,PM2.5
198460,PM2.5
198461,CO
198462,PM2.5
198463,PM2.5
198464,PM10
198465,PM2.5
198466,PM10
198467,PM2.5
198468,PM10
198469,PM2.5
198470,PM2.5
198471,PM2.5
198471,PM10
198472,PM10
198473,PM2.5
198474,PM2.5
198474,PM10
198475,PM2.5
198476,PM2.5
198477,PM10
198478,PM2.5
198479,PM2.5
198480,PM10
198481,PM2.5
198481,PM10
198482,PM10
198483,PM10
198484,PM10
198485,PM10
198486,PM2.5
198487,PM10
198488,PM10
198489,PM2.5
198489,PM10
198490,PM10
198491,PM10
198492,NO2
198493,PM2.5
198494,PM10
198495,PM10
198496,PM10
198497,PM2.5
198498,PM10
198499,PM2.5
198500,PM2.5
198501,PM2.5
198502,O3
198503,PM2.5
198504,PM2.5
198505,PM10
198506,O3
198507,PM2.5
198508,PM2.5
198508,PM10
198509,PM2.5
198509,O3
198510,PM2.5
198511,PM2.5
198512,PM2.5
198513,PM2.5
198514,PM2.5
198515,PM2.5
198516,PM10
198517,PM10
198518,PM2.5
198519,PM2.5
198520,PM10
198521,PM10
198521,O3
198522,PM2.5
198523,PM2.5
198524,PM10
198525,PM10
198526,PM2.5
198527,PM2.5
198527,PM10
198528,PM2.5
198528,PM10
198529,PM10
198530,PM2.5
198531,PM2.5
198532,O3
198533,PM10
198534,PM10
198535,PM2.5
198536,PM2.5
198537,PM2.5
198538,PM2.5
198539,PM10
198540,PM10
198541,PM10
198542,O3
198543,PM2.5
198543,SO2
198544,PM2.5
198545,PM2.5
198546,PM10
198547,PM10
198548,PM2.5
198549,PM2.5
198550,PM2.5
198551,PM2.5
198552,PM2.5
198553,PM10
198554,PM10
198555,PM10
198556,PM10
198557,PM2.5
198558,PM2.5
198559,PM2.5
198560,PM2.5
198560,PM10
198561,PM2.5
198562,PM2.5
198563,PM10
198564,CO
198564,NO2
198565,PM10
198566,PM2.5
198567,PM2.5
198568,PM2.5
198568,O3
198569,SO2
198570,PM10
198571,PM10
198572,PM2.5
198573,CO
198574,PM10
198575,PM2.5
198576,PM2.5
198577,PM2.5
198577,PM10
198578,PM2.5
198579,PM2.5
198580,PM10
198581,PM2.5
198582,PM2.5
198583,PM2.5
198584,PM2.5
198585,PM10
198586,PM2.5
198586,PM10
198587,PM2.5
198588,PM10
198589,PM10
198590,PM2.5
198591,PM10
198592,PM2.5
198593,PM2.5
198593,PM10
198594,PM2.5
198595,PM2.5
198596,PM10
198597,PM10
198598,PM2.5
198599,PM2.5
198600,PM2.5
198601,SO2
198602,PM2.5
198603,PM2.5
198604,PM10
198605,PM10
198606,PM10
198607,PM2.5
198608,PM2.5
198609,PM2.5
198610,PM10
198611,PM2.5
198612,PM2.5
198612,PM10
198613,PM2.5
198614,PM2.5
198615,PM2.5
198615,SO2
198616,PM10
198617,PM10
198618,PM10
198619,PM2.5
198620,PM2.5
198621,NO2
198622,PM10
198623,PM10
198624,PM10
198625,PM2.5
198626,PM10
198627,PM10
198628,PM10
198629,PM2.5
198630,PM10
198631,PM2.5
198632,PM2.5
198633,PM2.5
198634,PM2.5
198635,SO2
198636,PM2.5
198637,PM2.5
198638,PM10
198639,PM2.5
198639,PM10
198640,O3
198641,PM10
198642,PM2.5
198643,PM2.5
198644,PM10
198645,O3
198646,PM2.5
198647,PM10
198648,PM10
198649,PM10
198650,PM10
198651,PM2.5
198652,O3
198653,PM2.5
198654,PM10
198655,PM10
198656,PM10
198657,PM10
198658,PM10
198659,PM10
198660,PM2.5
198661,NO2
198662,PM2.5
198663,PM2.5
198664,SO2
198665,CO
198666,PM2.5
198667,PM2.5
198668,PM2.5
198669,PM2.5
198670,PM2.5
198671,PM2.5
198672,PM2.5
198673,PM10
198674,PM10
198675,PM2.5
198676,PM2.5
198677,PM2.5
198678,O3
198679,PM2.5
198680,SO2
198681,PM10
198682,PM10
198683,PM10
198684,PM10
198685,O3
198686,PM10
198687,PM2.5
198687,PM10
198688,PM2.5
198689,PM2.5
198690,PM10
198691,PM2.5
198692,PM2.5
198693,PM10
198694,PM10
198695,PM2.5
198696,PM2.5
198697,PM2.5
198698,PM2.5
198699,PM10
198700,PM2.5
198701,PM2.5
198702,PM2.5
198703,PM2.5
198704,PM2.5
198705,PM2.5
198705,PM10
198706,PM2.5
198706,PM10
198707,PM2.5
198708,PM10
198709,PM2.5
198710,PM10
198711,PM2.5
198712,PM10
198713,PM2.5
198714,O3
198715,PM10
198716,PM2.5
198717,O3
198718,PM2.5
198719,PM10
198720,PM10
198721,PM10
198722,PM10
198723,PM2.5
198723,NO2
198724,PM2.5
198724,PM10
198725,PM10
198726,PM10
198727,PM10
198728,O3
198729,PM10
198730,O3
198731,PM2.5
198732,PM2.5
198733,PM2.5
198734,PM10
198735,PM10
198736,PM2.5
198737,PM10
198738,CO
198739,PM2.5
198740,PM2.5
198741,PM2.5
198742,PM2.5
198743,PM10
198744,PM2.5
198745,SO2
198746,PM2.5
198747,PM2.5
198748,PM2.5
198748,PM10
198749,PM10
198750,PM10
198751,PM2.5
198752,PM10
198753,PM10
198754,PM10
198755,PM2.5
198756,PM10
198757,SO2
198758,PM2.5
198758,PM10
198759,PM2.5
198760,PM2.5
198761,PM10
198762,PM2.5
198763,PM2.5
198764,PM10
198765,PM10
198766,PM2.5
198766,O3
198767,PM10
198768,PM2.5
198768,PM10
198769,PM2.5
198770,PM10
198771,PM10
198772,PM2.5
198772,PM10
198773,PM2.5
198774,PM2.5
198774,PM10
198775,PM2.5
198776,PM2.5
198777,PM10
198778,PM10
198778,NO2
198779,PM10
198780,PM2.5
198780,PM10
198781,PM10
198782,PM10
198783,PM10
198784,PM10
198785,PM2.5
198786,PM2.5
198786,SO2
198787,PM2.5
198788,PM2.5
198789,PM2.5
198790,PM10
198791,PM2.5
198792,PM2.5
198793,PM2.5
198794,PM10
198795,PM10
198796,PM2.5
198797,PM10
198798,PM2.5
198799,PM2.5
198800,PM2.5
198801,PM10
198802,PM10
198803,PM10
198804,PM10
198805,PM2.5
198806,PM10
198807,PM2.5
198808,PM10
198808,NO2
198809,PM10
198810,PM10
198811,PM10
198812,PM10
198813,PM2.5
198814,PM10
198815,PM2.5
198816,PM10
198817,PM10
198818,PM2.5
198819,PM2.5
198820,PM2.5
198821,PM2.5
198822,PM10
198823,PM2.5
198824,PM10
198825,PM10
198826,PM10
198827,PM2.5
198828,O3
198829,PM2.5
198830,PM2.5
198831,PM2.5
198832,O3
198833,PM10
198834,PM2.5
198835,PM2.5
198836,PM2.5
198836,PM10
198837,PM2.5
198838,PM10
198839,PM2.5
198839,PM10
198840,PM2.5
198841,PM10
198842,PM10
198843,PM10
198844,PM10
198845,PM2.5
198846,NO2
198847,PM2.5
198848,PM10
198849,PM2.5
198850,PM2.5
198851,PM10
198852,PM2.5
198853,PM2.5
198854,PM10
198855,PM2.5
198856,PM2.5
198857,PM10
198858,PM10
198859,PM10
198860,PM2.5
198861,PM2.5
198862,PM2.5
198863,PM2.5
198864,PM2.5
198865,PM10
198866,PM10
198867,PM10
198868,PM10
198869,PM2.5
198870,CO
198871,PM2.5
198872,PM10
198873,PM10
198873,O3
198874,PM2.5
198875,PM10
198876,PM2.5
198877,PM2.5
198878,PM2.5
198879,CO
198880,PM2.5
198881,PM2.5
198882,PM10
198883,PM2.5
198884,PM2.5
198885,PM2.5
198886,PM2.5
198887,PM10
198888,PM10
198889,PM2.5
198889,PM10
198890,PM10
198891,O3
198892,PM10
198893,PM2.5
198894,PM10
198895,PM2.5
198896,PM10
198897,PM10
198898,PM2.5
198899,PM10
198900,PM10
198901,PM2.5
198902,PM2.5
198903,PM2.5
198904,PM10
198905,PM2.5
198906,PM2.5
198907,PM10
198908,CO
198908,O3
198909,SO2
198910,PM2.5
198910,O3
198911,PM2.5
198912,PM2.5
198913,PM10
198914,PM2.5
198915,PM10
198916,O3
198917,PM2.5
198918,PM10
198919,PM10
198920,PM2.5
198921,PM2.5
198922,PM2.5
198923,CO
198923,NO2
198924,PM10
198925,SO2
198926,PM10
198927,PM2.5
198927,PM10
198928,PM10
198929,PM2.5
198930,PM2.5
198931,PM10
198932,PM10
198933,PM2.5
198934,PM2.5
198935,PM2.5
198936,PM2.5
198937,PM10
198938,PM10
198939,PM10
198940,PM2.5
198941,PM10
198942,PM2.5
198943,PM2.5
198944,PM2.5
198945,PM2.5
198946,PM2.5
198947,PM10
198948,PM10
198949,PM10
198950,PM10
198951,PM2.5
198952,PM10
198953,PM2.5
198954,SO2
198955,PM10
198956,PM10
198957,PM2.5
198958,PM2.5
198959,PM2.5
198960,PM2.5
198961,O3
198962,PM10
198963,PM10
198964,PM10
198965,PM10
198966,PM2.5
198967,PM2.5
198968,O3
198969,PM10
198970,PM2.5
198971,PM2.5
198972,PM2.5
198973,PM10
198974,PM2.5
198975,PM2.5
198976,PM2.5
198977,PM2.5
198977,PM10
198978,PM2.5
198979,PM10
198980,PM2.5
198981,PM10
198982,PM2.5
198982,PM10
198983,PM2.5
198984,PM2.5
198985,PM10
198986,PM10
198987,SO2
198988,PM10
198989,PM2.5
198990,PM10
198991,O3
198992,PM10
198993,PM10
198994,PM10
198995,PM10
198996,PM2.5
198997,PM2.5
198998,PM2.5
198999,PM10
199000,PM2.5
199000,O3
199001,PM10
199002,PM2.5
199002,PM10
199003,PM10
199004,PM10
199005,PM10
199006,PM10
199007,PM2.5
199008,PM10
199009,PM2.5
199009,PM10
199010,PM10
199011,PM10
199012,PM2.5
199012,PM10
199013,PM2.5
199014,PM2.5
199014,NO2
199015,PM10
199016,PM2.5
199017,PM10
199018,CO
199019,PM10
199020,PM10
199021,PM10
199022,PM10
199023,PM10
199024,PM2.5
199025,PM2.5
199026,PM2.5
199027,PM10
199028,PM10
199029,PM10
199030,PM2.5
199031,PM10
199032,PM2.5
199033,PM10
199034,PM2.5
199035,PM2.5
199036,PM10
199037,PM2.5
199038,PM10
199039,PM10
199040,O3
199041,PM2.5
199042,PM10
199043,PM2.5
199044,PM10
199045,PM2.5
199046,PM2.5
199047,PM2.5
199048,PM2.5
199049,SO2
199050,PM2.5
199051,PM10
199052,PM2.5
199052,PM10
199053,PM10
199054,PM10
199055,PM2.5
199056,PM10
199057,PM2.5
199058,PM2.5
199058,PM10
199059,O3
199060,PM10
199061,PM10
199062,PM10
199063,PM2.5
199064,PM2.5
199065,PM10
199066,PM2.5
199067,PM10
199068,PM2.5
199069,PM10
199070,PM2.5
199071,PM2.5
199072,SO2
199073,CO
199074,PM10
199075,PM2.5
199076,PM10
199077,PM2.5
199078,CO
199079,PM2.5
199080,PM2.5
199081,PM2.5
199082,PM2.5
199083,PM2.5
199084,SO2
199085,PM10
199086,PM2.5
199087,PM2.5
199088,PM10
199089,PM2.5
199090,O3
199091,PM2.5
199092,PM2.5
199093,PM2.5
199094,PM2.5
199095,PM2.5
199096,PM2.5
199097,PM2.5
199097,PM10
199098,PM10
199099,PM10
199100,O3
199101,PM2.5
199102,PM2.5
199103,PM10
199104,PM2.5
199104,PM10
199105,PM2.5
199106,PM10
199107,CO
199108,PM2.5
199109,PM2.5
199110,PM10
199111,PM2.5
199112,PM10
199113,PM2.5
199113,PM10
199114,PM2.5
199115,PM2.5
199116,PM2.5
199116,PM10
199117,PM10
199118,PM2.5
199119,PM10
199120,PM10
199121,PM10
199122,PM2.5
199123,PM10
199124,PM2.5
199125,PM10
199126,PM2.5
199127,PM2.5
199128,PM2.5
199129,PM2.5
199130,PM10
199131,PM2.5
199132,PM2.5
199133,PM10
199134,PM2.5
199135,PM2.5
199136,PM2.5
199137,PM10
199138,PM10
199139,PM2.5
199140,NO2
199141,PM2.5
199141,PM10
199142,PM2.5
199143,PM10
199144,PM10
199145,PM10
199146,PM10
199147,PM10
199148,O3
199149,PM10
199150,PM10
199151,PM2.5
199152,PM2.5
199153,PM2.5
199154,PM2.5
199155,CO
199156,PM10
199157,PM2.5
199158,PM2.5
199159,PM10
199160,PM10
199161,PM2.5
199162,PM2.5
199163,CO
199163,NO2
199164,PM2.5
199164,SO2
199165,CO
199166,PM2.5
199167,PM10
199168,PM2.5
199169,PM2.5
199170,PM10
199171,PM2.5
199172,PM10
199173,PM10
199174,PM2.5
199175,PM2.5
199176,SO2
199177,PM2.5
199178,CO
199178,O3
199179,PM10
199180,PM10
199181,PM2.5
199182,SO2
199183,PM10
199184,PM2.5
199185,PM10
199186,PM10
199187,O3
199188,PM10
199189,PM10
199190,PM10
199191,PM2.5
199192,PM2.5
199193,PM10
199194,PM10
199195,PM2.5
199196,CO
199197,PM2.5
199198,PM10
199199,PM10
199200,PM2.5
199201,PM2.5
199202,PM10
199203,PM10
199204,PM2.5
199205,PM2.5
199206,NO2
199207,PM10
199208,PM2.5
199209,PM2.5
199210,PM10
199211,PM2.5
199212,PM2.5
199213,PM10
199214,PM10
199215,PM2.5
199216,PM10
199217,PM10
199218,PM2.5
199219,PM2.5
199220,PM10
199221,PM2.5
199222,PM10
199223,PM10
199224,PM10
199225,PM2.5
199226,PM2.5
199227,PM2.5
199228,PM2.5
199229,PM2.5
199230,PM2.5
199231,PM2.5
199232,PM2.5
199233,PM10
199234,PM2.5
199235,PM2.5
199236,PM10
199237,PM2.5
199238,PM2.5
199239,PM10
199240,PM2.5
199241,CO
199242,PM10
199243,PM10
199244,PM2.5
199245,O3
199246,PM2.5
199247,PM2.5
199247,PM10
199248,PM10
199249,PM10
199250,PM2.5
199251,PM2.5
199252,PM2.5
199253,PM10
199254,PM10
199255,PM2.5
199256,PM2.5
199256,O3
199257,PM2.5
199258,NO2
199259,PM2.5
199260,PM10
199261,PM2.5
199261,O3
199262,PM2.5
199263,PM10
199264,PM10
199265,PM10
199266,PM2.5
199267,PM2.5
199268,CO
199269,PM10
199270,PM2.5
199271,PM10
199272,PM10
199273,PM10
199274,PM2.5
199275,PM10
199276,PM2.5
199277,PM2.5
199277,O3
199278,PM10
199279,PM2.5
199280,PM10
199281,PM10
199282,PM2.5
199283,PM2.5
199284,PM10
199285,PM2.5
199286,PM2.5
199286,PM10
199287,PM2.5
199288,PM2.5
199289,PM2.5
199289,PM10
199290,PM10
199291,PM10
199292,PM2.5
199293,PM2.5
199294,PM2.5
199295,PM10
199296,PM2.5
199297,PM2.5
199298,PM2.5
199299,PM2.5
199300,PM10
199301,PM2.5
199302,PM2.5
199302,PM10
199303,PM2.5
199304,PM10
199305,O3
199306,PM2.5
199306,NO2
199307,PM2.5
199308,PM10
199309,PM10
199310,PM10
199311,PM2.5
199312,PM2.5
199313,PM2.5
199314,PM2.5
199315,PM10
199316,PM2.5
199317,PM10
199318,PM10
199319,PM2.5
199320,PM10
199321,PM2.5
199322,PM2.5
199323,PM10
199324,PM10
199325,PM2.5
199326,PM10
199327,PM10
199328,PM10
199329,PM2.5
199330,PM2.5
199331,PM2.5
199332,PM10
199333,PM2.5
199334,SO2
199335,PM2.5
199336,PM2.5
199336,PM10
199337,PM2.5
199338,PM10
199339,PM10
199340,PM2.5
199341,NO2
199342,PM2.5
199343,PM2.5
199344,PM2.5
199345,CO
199346,PM10
199347,PM2.5
199348,PM2.5
199349,PM10
199350,PM2.5
199351,PM2.5
199352,PM10
199353,PM10
199354,PM2.5
199355,PM2.5
199356,PM10
199357,PM10
199358,PM10
199359,O3
199360,PM2.5
199360,O3
199361,PM10
199362,PM2.5
199363,SO2
199364,PM2.5
199365,PM10
199366,PM2.5
199366,PM10
199367,PM2.5
199368,PM2.5
199369,PM2.5
199370,PM2.5
199371,PM2.5
199372,PM10
199373,PM2.5
199374,PM10
199375,PM2.5
199375,PM10
199376,PM2.5
199376,PM10
199377,PM10
199378,PM10
199379,PM10
199380,PM10
199381,PM10
199382,PM10
199383,NO2
199384,PM2.5
199385,PM2.5
199386,PM10
199387,PM2.5
199388,PM2.5
199389,PM2.5
199390,PM2.5
199391,PM2.5
199392,PM10
199393,PM10
199394,PM2.5
199395,SO2
199396,PM10
199397,PM10
199398,PM10
199399,PM2.5
199399,O3
199400,PM2.5
199401,PM2.5
199402,PM10
199403,PM2.5
199403,O3
199404,PM2.5
199404,O3
199405,PM10
199406,PM2.5
199407,PM10
199408,PM2.5
199409,PM2.5
199410,PM10
199411,PM10
199412,PM2.5
199413,PM2.5
199414,PM10
199415,PM10
199416,PM10
199417,PM2.5
199418,PM2.5
199419,O3
199420,PM10
199421,PM2.5
199422,PM2.5
199423,PM2.5
199424,PM10
199425,PM10
199426,PM2.5
199427,PM10
199428,PM10
199429,NO2
199430,PM2.5
199430,O3
199431,PM10
199432,PM2.5
199432,PM10
199433,PM2.5
199434,SO2
199435,PM2.5
199436,PM10
199437,PM2.5
199438,SO2
199439,PM2.5
199439,PM10
199440,PM10
199441,PM2.5
199442,PM2.5
199443,PM10
199444,PM2.5
199445,PM2.5
199445,PM10
199446,PM10
199447,PM2.5
199448,PM10
199449,PM2.5
199450,PM2.5
199451,PM2.5
199452,PM2.5
199453,PM10
199453,NO2
199454,PM2.5
199455,PM2.5
199456,PM2.5
199456,PM10
199457,PM10
199458,PM2.5
199459,PM10
199460,PM10
199461,PM2.5
199462,PM2.5
199463,PM2.5
199464,PM2.5
199465,PM2.5
199466,PM2.5
199467,PM2.5
199468,PM2.5
199469,PM2.5
199470,PM2.5
199471,PM2.5
199472,PM2.5
199473,PM2.5
199474,PM2.5
199475,PM10
199476,PM10
199477,PM2.5
199478,PM2.5
199479,PM2.5
199480,PM10
199481,PM2.5
199482,PM2.5
199483,PM2.5
199483,O3
199484,PM2.5
199485,PM2.5
199486,PM2.5
199487,PM10
199488,PM2.5
199489,PM10
199490,PM10
199491,PM2.5
199492,PM2.5
199493,PM10
199494,PM2.5
199495,PM10
199496,PM2.5
199497,PM2.5
199498,PM10
199499,PM2.5
199500,PM2.5
199501,PM10
199502,PM10
199503,PM2.5
199504,PM2.5
199505,PM2.5
199506,PM10
199507,PM2.5
199508,PM2.5
199509,PM2.5
199510,PM10
199511,SO2
199512,PM10
199513,PM2.5
199513,PM10
199514,PM2.5
199515,PM2.5
199516,PM2.5
199517,PM2.5
199518,PM10
199519,PM2.5
199520,PM2.5
199521,PM2.5
199522,PM10
199523,PM10
199524,PM10
199525,PM10
199526,PM2.5
199527,PM2.5
199528,PM10
199529,PM2.5
199530,PM10
199531,PM10
199532,PM2.5
199533,PM10
199534,PM2.5
199535,O3
199536,PM10
199537,PM10
199538,PM2.5
199539,PM2.5
199540,PM2.5
199541,PM2.5
199542,PM2.5
199542,PM10
199543,PM10
199544,PM2.5
199545,PM2.5
199546,PM10
199547,NO2
199548,PM2.5
199549,PM10
199550,PM2.5
199551,PM2.5
199552,PM10
199553,PM2.5
199554,PM2.5
199555,PM2.5
199556,PM2.5
199557,PM10
199558,PM2.5
199558,PM10
199559,PM2.5
199560,PM10
199561,PM10
199562,PM2.5
199563,O3
199564,PM10
199565,PM10
199566,PM2.5
199567,O3
199568,PM2.5
199569,PM10
199570,PM2.5
199571,PM10
199572,PM10
199573,PM2.5
199574,PM2.5
199575,PM2.5
199576,PM2.5
199577,PM10
199578,PM2.5
199579,PM10
199580,PM2.5
199581,PM10
199582,PM10
199583,PM2.5
199584,PM10
199585,PM2.5
199586,PM10
199587,PM2.5
199588,PM10
199589,O3
199590,PM2.5
199591,PM10
199592,PM2.5
199593,PM10
199594,PM2.5
199595,PM2.5
199596,PM2.5
199597,PM2.5
199597,SO2
199598,PM2.5
199598,PM10
199599,PM10
199600,PM2.5
199601,PM2.5
199601,PM10
199602,PM2.5
199602,O3
199603,PM2.5
199604,PM2.5
199605,O3
199606,PM10
199607,PM2.5
199608,PM2.5
199609,PM2.5
199610,PM2.5
199611,PM2.5
199612,PM10
199613,PM2.5
199614,PM10
199615,PM10
199616,PM2.5
199617,PM2.5
199618,PM2.5
199619,PM2.5
199620,PM2.5
199621,PM10
199622,PM10
199623,PM10
199624,PM10
199625,PM2.5
199626,PM2.5
199627,PM10
199628,PM10
199629,PM2.5
199630,PM2.5
199631,PM2.5
199632,PM2.5
199633,PM2.5
199634,PM2.5
199635,O3
199636,PM2.5
199637,PM2.5
199638,SO2
199639,PM10
199640,PM2.5
199641,PM2.5
199641,PM10
199642,PM2.5
199643,PM2.5
199644,PM2.5
199645,PM2.5
199646,PM10
199647,PM10
199648,PM10
199649,PM2.5
199650,PM2.5
199651,PM10
199652,PM2.5
199653,PM2.5
199654,PM10
199655,PM2.5
199656,PM10
199657,PM2.5
199658,PM2.5
199659,PM2.5
199660,PM10
199661,PM2.5
199662,PM2.5
199663,PM2.5
199664,PM10
199665,PM2.5
199666,PM10
199667,O3
199668,PM2.5
199669,PM10
199670,PM2.5
199671,PM2.5
199672,PM2.5
199673,PM2.5
199674,PM10
199675,PM2.5
199676,PM2.5
199677,PM2.5
199677,PM10
199678,PM10
199679,PM10
199680,PM10
199681,PM10
199682,PM2.5
199682,PM10
199683,PM10
199684,O3
199685,PM10
199686,PM2.5
199687,PM10
199688,PM2.5
199689,PM2.5
199690,CO
199691,PM2.5
199692,PM10
199693,PM10
199694,PM2.5
199695,NO2
199696,PM2.5
199697,PM2.5
199697,PM10
199698,PM10
199699,PM2.5
199700,PM2.5
199701,PM10
199702,PM2.5
199703,PM10
199704,PM2.5
199705,PM2.5
199706,PM2.5
199707,PM2.5
199707,PM10
199708,PM2.5
199709,PM2.5
199710,O3
199711,PM2.5
199712,PM2.5
199713,PM2.5
199714,PM10
199715,PM10
199716,PM10
199717,PM10
199718,PM2.5
199719,PM10
199720,PM10
199721,PM2.5
199722,PM10
199723,PM2.5
199724,PM10
199725,PM10
199726,PM2.5
199727,PM10
199728,PM2.5
199729,PM10
199730,PM2.5
199731,PM2.5
199732,PM2.5
199733,PM2.5
199734,PM2.5
199735,PM10
199736,PM10
199737,PM2.5
199738,PM10
199739,PM2.5
199740,PM2.5
199741,PM10
199742,PM10
199743,PM2.5
199744,PM10
199745,PM10
199746,PM2.5
199747,PM2.5
199748,PM10
199749,PM10
199750,PM2.5
199751,PM2.5
199752,CO
199753,PM2.5
199754,PM10
199755,PM10
199756,PM2.5
199756,PM10
199757,PM2.5
199758,PM2.5
199759,PM10
199760,PM2.5
199761,PM10
199762,PM10
199763,PM2.5
199764,PM10
199765,PM2.5
199766,PM10
199767,PM2.5
199767,PM10
199768,PM10
199769,PM2.5
199770,PM2.5
199770,O3
199771,PM10
199772,PM2.5
199773,PM2.5
199774,PM2.5
199774,PM10
199775,PM10
199776,PM10
199777,PM10
199778,PM2.5
199779,PM10
199780,PM10
199781,PM10
199782,PM2.5
199783,PM10
199784,PM2.5
199785,PM10
199786,PM10
199787,PM2.5
199788,PM2.5
199788,PM10
199789,PM2.5
199789,PM10
199790,PM10
199791,PM10
199792,PM2.5
199793,PM2.5
199794,PM2.5
199795,PM10
199796,PM2.5
199797,NO2
199798,PM2.5
199798,PM10
199799,PM10
199800,PM2.5
199801,PM2.5
199802,PM2.5
199803,PM2.5
199803,PM10
199804,PM10
199805,O3
199806,PM10
199807,PM2.5
199808,PM10
199808,NO2
199809,PM2.5
199810,PM2.5
199811,PM2.5
199812,PM10
199813,PM2.5
199814,PM2.5
199815,PM2.5
199816,PM2.5
199816,SO2
199817,PM10
199818,PM2.5
199819,PM10
199820,PM2.5
199821,PM10
199822,PM2.5
199823,O3
199824,PM10
199825,PM10
199826,PM10
199827,PM10
199828,PM2.5
199829,PM10
199830,PM10
199831,PM2.5
199832,PM2.5
199833,PM2.5
199834,PM2.5
199834,PM10
199835,PM2.5
199836,PM10
199837,PM2.5
199838,PM2.5
199839,PM2.5
199840,PM2.5
199841,PM2.5
199842,PM2.5
199843,PM2.5
199844,PM10
199845,PM10
199846,PM2.5
199847,PM10
199848,PM10
199849,PM10
199850,PM2.5
199851,O3
199852,PM2.5
199853,PM2.5
199854,PM10
199855,PM2.5
199856,PM2.5
199857,PM10
199858,PM10
199859,PM2.5
199860,PM10
199861,PM10
199862,PM2.5
199863,PM2.5
199864,PM2.5
199865,PM2.5
199866,PM2.5
199867,PM10
199868,PM2.5
199868,PM10
199869,PM2.5
199870,PM10
199871,NO2
199872,PM2.5
199873,O3
199874,PM2.5
199875,PM2.5
199876,PM10
199877,PM2.5
199878,PM2.5
199879,PM2.5
199880,PM10
199881,PM10
199882,PM2.5
199883,O3
199884,PM2.5
199884,PM10
199885,NO2
199886,PM2.5
199887,PM2.5
199888,PM2.5
199889,PM2.5
199890,PM10
199891,PM10
199892,PM10
199893,PM2.5
199894,PM10
199895,PM2.5
199895,PM10
199896,PM2.5
199897,PM10
199898,PM2.5
199899,PM10
199900,PM10
199901,PM10
199902,PM2.5
199903,PM10
199904,PM10
199905,PM10
199906,PM2.5
199907,PM2.5
199908,PM2.5
199909,PM10
199910,PM10
199911,PM10
199912,PM2.5
199913,PM2.5
199913,PM10
199914,PM2.5
199915,PM10
199916,PM2.5
199917,PM10
199918,PM10
199919,PM10
199920,PM10
199921,O3
199922,SO2
199923,PM2.5
199924,PM2.5
199925,PM10
199926,PM2.5
199927,PM2.5
199928,PM2.5
199928,PM10
199929,PM10
199930,PM2.5
199931,PM10
199932,PM2.5
199933,PM2.5
199934,O3
199935,PM2.5
199936,PM2.5
199937,PM2.5
199937,PM10
199938,PM2.5
199939,PM10
199940,PM2.5
199941,PM2.5
199942,PM10
199943,O3
199944,PM2.5
199945,PM10
199946,PM2.5
199947,PM2.5
199948,PM2.5
199949,PM10
199950,PM10
199951,PM10
199952,PM2.5
199953,PM2.5
199954,PM2.5
199955,PM10
199956,PM2.5
199957,PM10
199958,PM2.5
199958,PM10
199959,PM10
199960,PM2.5
199961,PM2.5
199962,O3
199963,PM2.5
199964,PM10
199965,PM2.5
199966,PM10
199967,PM2.5
199968,PM2.5
199969,PM10
199970,PM2.5
199971,CO
199972,PM10
199973,PM10
199974,PM2.5
199975,O3
199976,PM10
199977,PM10
199978,PM10
199979,PM10
199980,PM10
199981,PM10
199982,PM10
199983,PM2.5
199984,PM2.5
199985,PM10
199986,PM2.5
199987,PM2.5
199988,PM10
199989,PM10
199990,PM10
199991,PM2.5
199992,PM10
199993,PM2.5
199994,PM10
199995,PM10
199996,PM2.5
199997,PM10
199998,PM2.5
199999,PM2.5
200000,PM2.5
200000,PM10
200001,PM2.5
200002,PM2.5
200003,PM2.5
200004,PM2.5
200005,PM2.5
200005,NO2
200006,PM2.5
200007,PM10
200008,CO
200008,O3
200009,PM2.5
200010,PM10
200011,PM2.5
200011,PM10
200012,PM10
200013,PM2.5
200014,PM2.5
200015,PM10
200016,PM10
200016,O3
200017,PM10
200018,PM2.5
200019,PM2.5
200020,PM2.5
200021,PM2.5
200022,PM2.5
200023,PM10
200024,PM10
200025,PM10
200026,PM2.5
200027,PM10
200028,PM10
200029,PM10
200030,PM2.5
200030,SO2
200031,PM10
200032,PM2.5
200033,PM2.5
200034,PM2.5
200035,PM2.5
200036,PM2.5
200037,PM10
200038,PM10
200039,PM2.5
200040,PM2.5
200041,PM10
200042,PM10
200043,PM10
200044,PM2.5
200045,PM10
200046,PM10
200046,CO
200047,PM10
200048,PM2.5
200049,PM2.5
200050,PM2.5
200051,PM2.5
200052,PM10
200053,PM10
200054,PM10
200055,PM2.5
200056,PM10
200057,PM10
200058,PM10
200059,PM2.5
200060,PM2.5
200061,PM10
200062,PM2.5
200063,PM2.5
200064,PM2.5
200065,PM2.5
200066,PM10
200067,PM10
200068,PM2.5
200069,PM10
200070,PM10
200071,PM2.5
200072,PM2.5
200073,PM2.5
200074,PM2.5
200075,PM2.5
200076,PM2.5
200077,PM2.5
200078,PM10
200079,PM10
200080,PM2.5
200081,PM2.5
200082,PM10
200083,PM10
200084,PM2.5
200085,PM2.5
200086,PM2.5
