year,month,state_id,gender_id,value,pp_id
2017,July,18,1,315,6764
2017,July,18,2,314,6765
2017,July,22,3,647,6766
2017,July,22,1,323,6767
2017,July,22,2,323,6768
2017,July,6,3,944,6769
2017,July,6,1,466,6770
2017,July,6,2,478,6771
2017,July,1,3,56494,6772
2017,July,1,1,29687,6773
2017,July,1,2,26807,6774
2017,July,3,3,22785,6775
2017,July,3,1,11880,6776
2017,July,3,2,10905,6777
2017,July,36,3,62,6778
2017,July,36,1,32,6779
2017,July,36,2,30,6780
2017,July,35,3,78,6781
2017,July,35,1,51,6782
2017,July,35,2,27,6783
2017,July,7,3,21832,6784
2017,July,7,1,10441,6785
2017,July,7,2,11391,6786
2017,July,10,3,27073,6787
2017,July,10,1,13792,6788
2017,July,10,2,13282,6789
2017,July,24,3,9197,6790
2017,July,24,1,4815,6791
2017,July,24,2,4382,6792
2017,July,32,3,3791,6793
2017,July,32,1,2053,6794
2017,July,32,2,1738,6795
2017,July,23,3,735,6796
2017,July,23,1,397,6797
2017,July,23,2,338,6798
2017,July,25,3,10846,6799
2017,July,25,1,5791,6800
2017,July,25,2,5055,6801
2017,July,11,3,30469,6802
2017,July,11,1,16207,6803
2017,July,11,2,14262,6804
2017,July,33,3,1060,6805
2017,July,33,1,542,6806
2017,July,33,2,518,6807
2017,July,29,3,18959,6808
2017,July,29,1,10149,6809
2017,July,29,2,8810,6810
2017,July,34,3,328,6811
2017,July,34,1,221,6812
2017,July,34,2,107,6813
2017,July,34,3,301,6814
2017,July,34,1,179,6815
2017,July,34,2,122,6816
2017,July,4,3,7107,6817
2017,July,4,1,3633,6818
2017,July,4,2,3473,6819
2017,July,19,3,1145,6820
2017,July,19,1,629,6821
2017,July,19,2,517,6822
2017,July,2,3,13780,6823
2017,July,2,1,7272,6824
2017,July,2,2,6508,6825
2017,July,5,3,5007,6826
2017,July,5,1,2573,6827
2017,July,5,2,2434,6828
2017,July,26,3,360,6829
2017,July,26,1,191,6830
2017,July,26,2,170,6831
2017,July,14,3,17133,6832
2017,July,14,1,8623,6833
2017,July,14,2,8510,6834
2017,July,30,3,162,6835
2017,July,30,1,86,6836
2017,July,30,2,76,6837
2017,July,37,3,435550,6838
2017,July,37,1,225721,6839
2017,July,37,2,209829,6840
2016,October,8,3,32580,6841
2016,October,8,1,16759,6842
2016,October,8,2,15821,6843
2016,October,12,3,3561,6844
2016,October,12,1,1890,6845
2016,October,12,2,1671,6846
2016,October,16,3,50314,6847
2016,October,16,1,26565,6848
2016,October,16,2,23749,6849
2016,October,28,3,1252,6850
2016,October,28,1,635,6851
2016,October,28,2,617,6852
2016,October,20,3,15706,6853
2016,October,20,1,7904,6854
2016,October,20,2,7801,6855
2016,October,13,3,38053,6856
2016,October,13,1,19026,6857
2016,October,13,2,19026,6858
2016,October,31,3,233,6859
2016,October,31,1,122,6860
2016,October,31,2,111,6861
2016,October,15,3,19227,6862
2016,October,15,1,10045,6863
2016,October,15,2,9182,6864
2016,October,17,3,11567,6865
2016,October,17,1,6169,6866
2016,October,17,2,5398,6867
2016,October,21,3,985,6868
2016,October,21,1,482,6869
2016,October,21,2,502,6870
2016,October,9,3,7807,6871
2016,October,9,1,4041,6872
2016,October,9,2,3766,6873
2016,October,27,3,769,6874
2016,October,27,1,403,6875
2016,October,27,2,366,6876
2016,October,18,3,622,6877
2016,October,18,1,311,6878
2016,October,18,2,311,6879
2016,October,22,3,641,6880
2016,October,22,1,320,6881
2016,October,22,2,320,6882
2016,October,6,3,931,6883
2016,October,6,1,459,6884
2016,October,6,2,471,6885
2016,October,1,3,55845,6886
2016,October,1,1,29346,6887
2016,October,1,2,26499,6888
2016,October,3,3,22475,6889
2016,October,3,1,11718,6890
2016,October,3,2,10757,6891
2016,October,36,3,61,6892
2016,October,36,1,31,6893
2016,October,36,2,29,6894
2016,October,35,3,76,6895
2016,October,35,1,50,6896
2016,October,35,2,26,6897
2016,October,7,3,21140,6898
2016,October,7,1,10110,6899
2016,October,7,2,11030,6900
2016,October,10,3,26679,6901
2016,October,10,1,13591,6902
2016,October,10,2,13088,6903
2016,October,24,3,9049,6904
2016,October,24,1,4737,6905
2016,October,24,2,4311,6906
2016,October,32,3,3744,6907
2016,October,32,1,2027,6908
2016,October,32,2,1717,6909
2016,October,23,3,730,6910
2016,October,23,1,394,6911
2016,October,23,2,336,6912
2016,October,25,3,10603,6913
2016,October,25,1,5661,6914
2016,October,25,2,4942,6915
2016,October,11,3,29899,6916
2016,October,11,1,15904,6917
2016,October,11,2,13995,6918
2016,October,33,3,1042,6919
2016,October,33,1,533,6920
2016,October,33,2,509,6921
2016,October,29,3,18654,6922
2016,October,29,1,9986,6923
2016,October,29,2,8668,6924
2016,October,34,3,305,6925
2016,October,34,1,203,6926
2016,October,34,2,102,6927
2016,October,34,3,280,6928
2016,October,34,1,167,6929
2016,October,34,2,114,6930
2016,October,4,3,6967,6931
2016,October,4,1,3562,6932
2016,October,4,2,3405,6933
2016,October,19,3,1133,6934
2016,October,19,1,622,6935
2016,October,19,2,511,6936
2016,October,2,3,13552,6937
2016,October,2,1,7151,6938
2016,October,2,2,6400,6939
2016,October,5,3,4935,6940
2016,October,5,1,2536,6941
2016,October,5,2,2399,6942
2016,October,26,3,355,6943
2016,October,26,1,188,6944
2016,October,26,2,167,6945
2016,October,14,3,16838,6946
2016,October,14,1,8474,6947
2016,October,14,2,8364,6948
2016,October,30,3,160,6949
2016,October,30,1,85,6950
2016,October,30,2,75,6951
2016,October,37,3,428763,6952
2016,October,37,1,222207,6953
2016,October,37,2,206556,6954
2016,March,8,3,32232,6955
2016,March,8,1,16580,6956
2016,March,8,2,15652,6957
2016,March,12,3,3506,6958
2016,March,12,1,1861,6959
2016,March,12,2,1645,6960
2016,March,16,3,49729,6961
2016,March,16,1,26256,6962
2016,March,16,2,23473,6963
2016,March,28,3,1220,6964
2016,March,28,1,618,6965
2016,March,28,2,602,6966
2016,March,20,3,15612,6967
2016,March,20,1,7857,6968
2016,March,20,2,7755,6969
2016,March,13,3,37756,6970
2016,March,13,1,18878,6971
2016,March,13,2,18878,6972
2016,March,31,3,224,6973
2016,March,31,1,117,6974
2016,March,31,2,107,6975
2016,March,15,3,19013,6976
2016,March,15,1,9934,6977
2016,March,15,2,9079,6978
2016,March,17,3,11450,6979
2016,March,17,1,6107,6980
2016,March,17,2,5343,6981
2016,March,21,3,970,6982
2016,March,21,1,475,6983
2016,March,21,2,495,6984
2016,March,9,3,7725,6985
2016,March,9,1,3998,6986
2016,March,9,2,3727,6987
2016,March,27,3,747,6988
2016,March,27,1,392,6989
2016,March,27,2,355,6990
2016,March,18,3,617,6991
2016,March,18,1,309,6992
2016,March,18,2,308,6993
2016,March,22,3,636,6994
2016,March,22,1,318,6995
2016,March,22,2,318,6996
2016,March,6,3,920,6997
2016,March,6,1,454,6998
2016,March,6,2,466,6999
2016,March,1,3,55342,7000
2016,March,1,1,29081,7001
2016,March,1,2,26261,7002
2016,March,3,3,22234,7003
2016,March,3,1,11592,7004
2016,March,3,2,10642,7005
2016,March,36,3,60,7006
2016,March,36,1,31,7007
2016,March,36,2,29,7008
2016,March,35,3,75,7009
2016,March,35,1,49,7010
2016,March,35,2,26,7011
2016,March,7,3,20602,7012
2016,March,7,1,9853,7013
2016,March,7,2,10749,7014
2016,March,10,3,26373,7015
2016,March,10,1,13435,7016
2016,March,10,2,12938,7017
2016,March,24,3,8933,7018
2016,March,24,1,4677,7019
2016,March,24,2,4256,7020
2016,March,32,3,3708,7021
2016,March,32,1,2008,7022
2016,March,32,2,1700,7023
2016,March,23,3,726,7024
2016,March,23,1,392,7025
2016,March,23,2,334,7026
2016,March,25,3,10415,7027
2016,March,25,1,5561,7028
2016,March,25,2,4854,7029
2016,March,11,3,29457,7030
2016,March,11,1,15669,7031
2016,March,11,2,13788,7032
2016,March,33,3,1029,7033
2016,March,33,1,526,7034
2016,March,33,2,503,7035
2016,March,29,3,18417,7036
2016,March,29,1,9859,7037
2016,March,29,2,8558,7038
2016,March,34,3,287,7039
2016,March,34,1,189,7040
2016,March,34,2,98,7041
2016,March,34,3,264,7042
2016,March,34,1,157,7043
2016,March,34,2,107,7044
2016,March,4,3,6858,7045
2016,March,4,1,3506,7046
2016,March,4,2,3352,7047
2016,March,19,3,1123,7048
2016,March,19,1,616,7049
2016,March,19,2,507,7050
2016,March,2,3,13375,7051
2016,March,2,1,7058,7052
2016,March,2,2,6317,7053
2016,March,5,3,4879,7054
2016,March,5,1,2507,7055
2016,March,5,2,2372,7056
2016,March,26,3,351,7057
2016,March,26,1,186,7058
2016,March,26,2,165,7059
2016,March,14,3,16609,7060
2016,March,14,1,8359,7061
2016,March,14,2,8250,7062
2016,March,30,3,158,7063
2016,March,30,1,84,7064
2016,March,30,2,74,7065
2016,March,37,3,423632,7066
2016,March,37,1,219549,7067
2016,March,37,2,204083,7068
2016,July,8,3,32431,7069
2016,July,8,1,16683,7070
2016,July,8,2,15748,7071
2016,July,12,3,3537,7072
2016,July,12,1,1878,7073
2016,July,12,2,1660,7074
2016,July,16,3,50063,7075
2016,July,16,1,26432,7076
2016,July,16,2,23631,7077
2016,July,28,3,1238,7078
2016,July,28,1,628,7079
2016,July,28,2,611,7080
2016,July,20,3,15612,7081
2016,July,20,1,7857,7082
2016,July,20,2,7755,7083
2016,July,13,3,37926,7084
2016,July,13,1,18963,7085
2016,July,13,2,18963,7086
2016,July,31,3,229,7087
2016,July,31,1,120,7088
2016,July,31,2,109,7089
2016,July,15,3,19135,7090
2016,July,15,1,9998,7091
2016,July,15,2,9138,7092
2016,July,17,3,11517,7093
2016,July,17,1,6142,7094
2016,July,17,2,5374,7095
2016,July,21,3,978,7096
2016,July,21,1,479,7097
2016,July,21,2,499,7098
2016,July,9,3,7772,7099
2016,July,9,1,4023,7100
2016,July,9,2,3749,7101
2016,July,27,3,759,7102
2016,July,27,1,398,7103
2016,July,27,2,361,7104
2016,July,18,3,620,7105
2016,July,18,1,310,7106
2016,July,18,2,310,7107
2016,July,22,3,639,7108
2016,July,22,1,319,7109
2016,July,22,2,319,7110
2016,July,6,3,926,7111
2016,July,6,1,457,7112
2016,July,6,2,469,7113
2016,July,1,3,55630,7114
2016,July,1,1,29233,7115
2016,July,1,2,26397,7116
2016,July,3,3,22372,7117
2016,July,3,1,11664,7118
2016,July,3,2,10708,7119
2016,July,36,3,60,7120
2016,July,36,1,31,7121
2016,July,36,2,29,7122
2016,July,35,3,76,7123
2016,July,35,1,50,7124
2016,July,35,2,26,7125
2016,July,7,3,20909,7126
2016,July,7,1,10000,7127
2016,July,7,2,10910,7128
2016,July,10,3,26548,7129
2016,July,10,1,13524,7130
2016,July,10,2,13024,7131
2016,July,24,3,8999,7132
2016,July,24,1,4712,7133
2016,July,24,2,4287,7134
2016,July,32,3,3729,7135
2016,July,32,1,2019,7136
2016,July,32,2,1710,7137
2016,July,23,3,728,7138
2016,July,23,1,393,7139
2016,July,23,2,335,7140
2016,July,25,3,10522,7141
2016,July,25,1,5618,7142
2016,July,25,2,4904,7143
2016,July,11,3,29709,7144
2016,July,11,1,15803,7145
2016,July,11,2,13906,7146
2016,July,33,3,1037,7147
2016,July,33,1,530,7148
2016,July,33,2,507,7149
2016,July,29,3,18553,7150
2016,July,29,1,9932,7151
2016,July,29,2,8621,7152
2016,July,34,3,297,7153
2016,July,34,1,197,7154
2016,July,34,2,101,7155
2016,July,34,3,273,7156
2016,July,34,1,163,7157
2016,July,34,2,111,7158
2016,July,4,3,6920,7159
2016,July,4,1,3538,7160
2016,July,4,2,3382,7161
2016,July,19,3,1129,7162
2016,July,19,1,619,7163
2016,July,19,2,509,7164
2016,July,2,3,13476,7165
2016,July,2,1,7111,7166
2016,July,2,2,6365,7167
2016,July,5,3,4911,7168
2016,July,5,1,2524,7169
2016,July,5,2,2387,7170
2016,July,26,3,353,7171
2016,July,26,1,187,7172
2016,July,26,2,166,7173
2016,July,14,3,16740,7174
2016,July,14,1,8425,7175
2016,July,14,2,8315,7176
2016,July,30,3,159,7177
2016,July,30,1,85,7178
2016,July,30,2,74,7179
2016,July,37,3,426515,7180
2016,July,37,1,221045,7181
2016,July,37,2,205470,7182
2015,October,8,3,31965,7183
2015,October,8,1,16443,7184
2015,October,8,2,15522,7185
2015,October,12,3,3467,7186
2015,October,12,1,1840,7187
2015,October,12,2,1627,7188
2015,October,16,3,49287,7189
2015,October,16,1,26022,7190
2015,October,16,2,23264,7191
2015,October,28,3,1198,7192
2015,October,28,1,607,7193
2015,October,28,2,591,7194
2015,October,20,3,15328,7195
2015,October,20,1,7714,7196
2015,October,20,2,7614,7197
2015,October,13,3,37516,7198
2015,October,13,1,18758,7199
2015,October,13,2,18758,7200
2015,October,31,3,218,7201
2015,October,31,1,114,7202
2015,October,31,2,104,7203
2015,October,15,3,18847,7204
2015,October,15,1,9847,7205
2015,October,15,2,9000,7206
2015,October,17,3,11361,7207
2015,October,17,1,6059,7208
2015,October,17,2,5302,7209
2015,October,21,3,960,7210
2015,October,21,1,470,7211
2015,October,21,2,490,7212
2015,October,9,3,7664,7213
2015,October,9,1,3967,7214
2015,October,9,2,3697,7215
2015,October,27,3,732,7216
2015,October,27,1,383,7217
2015,October,27,2,348,7218
2015,October,18,3,613,7219
2015,October,18,1,307,7220
2015,October,18,2,306,7221
2015,October,22,3,632,7222
2015,October,22,1,316,7223
2015,October,22,2,316,7224
2015,October,6,3,913,7225
2015,October,6,1,451,7226
2015,October,6,2,462,7227
2015,October,1,3,54960,7228
2015,October,1,1,28881,7229
2015,October,1,2,26079,7230
2015,October,3,3,22052,7231
2015,October,3,1,11497,7232
2015,October,3,2,10555,7233
2015,October,36,3,59,7234
2015,October,36,1,30,7235
2015,October,36,2,29,7236
2015,October,35,3,74,7237
2015,October,35,1,48,7238
2015,October,35,2,25,7239
2015,October,7,3,20207,7240
2015,October,7,1,9664,7241
2015,October,7,2,10543,7242
2015,October,10,3,26140,7243
2015,October,10,1,13316,7244
2015,October,10,2,12823,7245
2015,October,24,3,8848,7246
2015,October,24,1,4633,7247
2015,October,24,2,4216,7248
2015,October,32,3,3679,7249
2015,October,32,1,1992,7250
2015,October,32,2,1687,7251
2015,October,23,3,723,7252
2015,October,23,1,390,7253
2015,October,23,2,333,7254
2015,October,25,3,10280,7255
2015,October,25,1,5489,7256
2015,October,25,2,4792,7257
2015,October,11,3,29141,7258
2015,October,11,1,15501,7259
2015,October,11,2,13641,7260
2015,October,33,3,1019,7261
2015,October,33,1,521,7262
2015,October,33,2,498,7263
2015,October,29,3,18247,7264
2015,October,29,1,9768,7265
2015,October,29,2,8479,7266
2015,October,34,3,278,7267
2015,October,34,1,182,7268
2015,October,34,2,96,7269
2015,October,34,3,255,7270
2015,October,34,1,152,7271
2015,October,34,2,103,7272
2015,October,4,3,6779,7273
2015,October,4,1,3466,7274
2015,October,4,2,3313,7275
2015,October,19,3,1115,7276
2015,October,19,1,612,7277
2015,October,19,2,503,7278
2015,October,2,3,13238,7279
2015,October,2,1,6986,7280
2015,October,2,2,6252,7281
2015,October,5,3,4838,7282
2015,October,5,1,2486,7283
2015,October,5,2,2352,7284
2015,October,26,3,348,7285
2015,October,26,1,184,7286
2015,October,26,2,164,7287
2015,October,14,3,16438,7288
2015,October,14,1,8273,7289
2015,October,14,2,8165,7290
2015,October,30,3,157,7291
2015,October,30,1,84,7292
2015,October,30,2,73,7293
2015,October,37,3,419575,7294
2015,October,37,1,217453,7295
2015,October,37,2,202122,7296
2015,March,8,3,31590,7297
2015,March,8,1,16250,7298
2015,March,8,2,15340,7299
2015,March,12,3,3413,7300
2015,March,12,1,1812,7301
2015,March,12,2,1601,7302
2015,March,16,3,48667,7303
2015,March,16,1,25695,7304
2015,March,16,2,22972,7305
2015,March,28,3,1166,7306
2015,March,28,1,591,7307
2015,March,28,2,575,7308
2015,March,20,3,15231,7309
2015,March,20,1,7665,7310
2015,March,20,2,7566,7311
2015,March,13,3,37180,7312
2015,March,13,1,18590,7313
2015,March,13,2,18590,7314
2015,March,31,3,209,7315
2015,March,31,1,109,7316
2015,March,31,2,100,7317
2015,March,15,3,18615,7318
2015,March,15,1,9726,7319
2015,March,15,2,8889,7320
2015,March,17,3,11236,7321
2015,March,17,1,5993,7322
2015,March,17,2,5243,7323
2015,March,21,3,946,7324
2015,March,21,1,463,7325
2015,March,21,2,483,7326
2015,March,9,3,7578,7327
2015,March,9,1,3922,7328
2015,March,9,2,3656,7329
2015,March,27,3,710,7330
2015,March,27,1,372,7331
2015,March,27,2,338,7332
2015,March,18,3,608,7333
2015,March,18,1,304,7334
2015,March,18,2,304,7335
2015,March,22,3,627,7336
2015,March,22,1,313,7337
2015,March,22,2,314,7338
2015,March,6,3,903,7339
2015,March,6,1,446,7340
2015,March,6,2,457,7341
2015,March,1,3,54426,7342
2015,March,1,1,28600,7343
2015,March,1,2,25826,7344
2015,March,3,3,21797,7345
2015,March,3,1,11364,7346
2015,March,3,2,10433,7347
2015,March,36,3,58,7348
2015,March,36,1,30,7349
2015,March,36,2,28,7350
2015,March,35,3,72,7351
2015,March,35,1,47,7352
2015,March,35,2,25,7353
2015,March,7,3,19653,7354
2015,March,7,1,9399,7355
2015,March,7,2,10254,7356
2015,March,10,3,25813,7357
2015,March,10,1,13150,7358
2015,March,10,2,12663,7359
2015,March,24,3,8730,7360
2015,March,24,1,4571,7361
2015,March,24,2,4159,7362
2015,March,32,3,3639,7363
2015,March,32,1,1970,7364
2015,March,32,2,1669,7365
2015,March,23,3,719,7366
2015,March,23,1,388,7367
2015,March,23,2,331,7368
2015,March,25,3,10092,7369
2015,March,25,1,5388,7370
2015,March,25,2,4704,7371
2015,March,11,3,28699,7372
2015,March,11,1,15265,7373
2015,March,11,2,13434,7374
2015,March,33,3,1004,7375
2015,March,33,1,513,7376
2015,March,33,2,491,7377
2015,March,29,3,18009,7378
2015,March,29,1,9641,7379
2015,March,29,2,8368,7380
2015,March,34,3,266,7381
2015,March,34,1,173,7382
2015,March,34,2,93,7383
2015,March,34,3,242,7384
2015,March,34,1,144,7385
2015,March,34,2,98,7386
2015,March,4,3,6669,7387
2015,March,4,1,3410,7388
2015,March,4,2,3259,7389
2015,March,19,3,1104,7390
2015,March,19,1,606,7391
2015,March,19,2,498,7392
2015,March,2,3,13046,7393
2015,March,2,1,6884,7394
2015,March,2,2,6162,7395
2015,March,5,3,4781,7396
2015,March,5,1,2457,7397
2015,March,5,2,2324,7398
2015,March,26,3,344,7399
2015,March,26,1,182,7400
2015,March,26,2,162,7401
2015,March,14,3,16198,7402
2015,March,14,1,8152,7403
2015,March,14,2,8046,7404
2015,March,30,3,155,7405
2015,March,30,1,83,7406
2015,March,30,2,72,7407
2015,March,37,3,414195,7408
2015,March,37,1,214668,7409
2015,March,37,2,199527,7410
2015,July,8,3,31804,7411
2015,July,8,1,16360,7412
2015,July,8,2,15444,7413
2015,July,12,3,3444,7414
2015,July,12,1,1828,7415
2015,July,12,2,1616,7416
2015,July,16,3,49021,7417
2015,July,16,1,25882,7418
2015,July,16,2,23139,7419
2015,July,28,3,1184,7420
2015,July,28,1,600,7421
2015,July,28,2,584,7422
2015,July,20,3,15231,7423
2015,July,20,1,7665,7424
2015,July,20,2,7566,7425
2015,July,13,3,37372,7426
2015,July,13,1,18686,7427
2015,July,13,2,18686,7428
2015,July,31,3,214,7429
2015,July,31,1,112,7430
2015,July,31,2,102,7431
2015,July,15,3,18748,7432
2015,July,15,1,9795,7433
2015,July,15,2,8953,7434
2015,July,17,3,11307,7435
2015,July,17,1,6031,7436
2015,July,17,2,5277,7437
2015,July,21,3,954,7438
2015,July,21,1,467,7439
2015,July,21,2,487,7440
2015,July,9,3,7627,7441
2015,July,9,1,3948,7442
2015,July,9,2,3679,7443
2015,July,27,3,722,7444
2015,July,27,1,379,7445
2015,July,27,2,344,7446
2015,July,18,3,611,7447
2015,July,18,1,306,7448
2015,July,18,2,305,7449
2015,July,22,3,630,7450
2015,July,22,1,315,7451
2015,July,22,2,315,7452
2015,July,6,3,909,7453
2015,July,6,1,449,7454
2015,July,6,2,460,7455
2015,July,1,3,54731,7456
2015,July,1,1,28761,7457
2015,July,1,2,25971,7458
2015,July,3,3,21943,7459
2015,July,3,1,11440,7460
2015,July,3,2,10502,7461
2015,July,36,3,59,7462
2015,July,36,1,30,7463
2015,July,36,2,29,7464
2015,July,35,3,73,7465
2015,July,35,1,48,7466
2015,July,35,2,25,7467
2015,July,7,3,19969,7468
2015,July,7,1,9550,7469
2015,July,7,2,10419,7470
2015,July,10,3,26000,7471
2015,July,10,1,13245,7472
2015,July,10,2,12755,7473
2015,July,24,3,8798,7474
2015,July,24,1,4606,7475
2015,July,24,2,4192,7476
2015,July,32,3,3662,7477
2015,July,32,1,1983,7478
2015,July,32,2,1679,7479
2015,July,23,3,721,7480
2015,July,23,1,389,7481
2015,July,23,2,332,7482
2015,July,25,3,10200,7483
2015,July,25,1,5446,7484
2015,July,25,2,4754,7485
2015,July,11,3,28952,7486
2015,July,11,1,15400,7487
2015,July,11,2,13552,7488
2015,July,33,3,1012,7489
2015,July,33,1,518,7490
2015,July,33,2,495,7491
2015,July,29,3,18145,7492
2015,July,29,1,9714,7493
2015,July,29,2,8431,7494
2015,July,34,3,273,7495
2015,July,34,1,178,7496
2015,July,34,2,95,7497
2015,July,34,3,249,7498
2015,July,34,1,148,7499
2015,July,34,2,101,7500
2015,July,4,3,6732,7501
2015,July,4,1,3442,7502
2015,July,4,2,3290,7503
2015,July,19,3,1110,7504
2015,July,19,1,609,7505
2015,July,19,2,501,7506
2015,July,2,3,13156,7507
2015,July,2,1,6942,7508
2015,July,2,2,6213,7509
2015,July,5,3,4814,7510
2015,July,5,1,2474,7511
2015,July,5,2,2340,7512
2015,July,26,3,346,7513
2015,July,26,1,183,7514
2015,July,26,2,163,7515
2015,July,14,3,16335,7516
2015,July,14,1,8221,7517
2015,July,14,2,8114,7518
2015,July,30,3,156,7519
2015,July,30,1,83,7520
2015,July,30,2,73,7521
2015,July,37,3,417216,7522
2015,July,37,1,216233,7523
2015,July,37,2,200983,7524
2014,October,8,3,31326,7525
2014,October,8,1,16114,7526
2014,October,8,2,15212,7527
2014,October,12,3,3374,7528
2014,October,12,1,1791,7529
2014,October,12,2,1583,7530
2014,October,16,3,48227,7531
2014,October,16,1,25463,7532
2014,October,16,2,22764,7533
2014,October,28,3,1144,7534
2014,October,28,1,580,7535
2014,October,28,2,564,7536
2014,October,20,3,14944,7537
2014,October,20,1,7521,7538
2014,October,20,2,7423,7539
2014,October,13,3,36942,7540
2014,October,13,1,18471,7541
2014,October,13,2,18471,7542
2014,October,31,3,203,7543
2014,October,31,1,106,7544
2014,October,31,2,97,7545
2014,October,15,3,18450,7546
2014,October,15,1,9639,7547
2014,October,15,2,8811,7548
2014,October,17,3,11148,7549
2014,October,17,1,5945,7550
2014,October,17,2,5202,7551
2014,October,21,3,936,7552
2014,October,21,1,459,7553
2014,October,21,2,478,7554
2014,October,9,3,7517,7555
2014,October,9,1,3891,7556
2014,October,9,2,3626,7557
2014,October,27,3,695,7558
2014,October,27,1,364,7559
2014,October,27,2,331,7560
2014,October,18,3,604,7561
2014,October,18,1,302,7562
2014,October,18,2,302,7563
2014,October,22,3,624,7564
2014,October,22,1,312,7565
2014,October,22,2,312,7566
2014,October,6,3,896,7567
2014,October,6,1,442,7568
2014,October,6,2,453,7569
2014,October,1,3,54046,7570
2014,October,1,1,28401,7571
2014,October,1,2,25646,7572
2014,October,3,3,21616,7573
2014,October,3,1,11270,7574
2014,October,3,2,10346,7575
2014,October,36,3,57,7576
2014,October,36,1,29,7577
2014,October,36,2,28,7578
2014,October,35,3,71,7579
2014,October,35,1,46,7580
2014,October,35,2,24,7581
2014,October,7,3,19260,7582
2014,October,7,1,9211,7583
2014,October,7,2,10049,7584
2014,October,10,3,25581,7585
2014,October,10,1,13032,7586
2014,October,10,2,12550,7587
2014,October,24,3,8646,7588
2014,October,24,1,4527,7589
2014,October,24,2,4119,7590
2014,October,32,3,3611,7591
2014,October,32,1,1955,7592
2014,October,32,2,1656,7593
2014,October,23,3,716,7594
2014,October,23,1,386,7595
2014,October,23,2,329,7596
2014,October,25,3,9959,7597
2014,October,25,1,5317,7598
2014,October,25,2,4642,7599
2014,October,11,3,28387,7600
2014,October,11,1,15099,7601
2014,October,11,2,13287,7602
2014,October,33,3,994,7603
2014,October,33,1,508,7604
2014,October,33,2,486,7605
2014,October,29,3,17839,7606
2014,October,29,1,9550,7607
2014,October,29,2,8289,7608
2014,October,34,3,257,7609
2014,October,34,1,167,7610
2014,October,34,2,90,7611
2014,October,34,3,233,7612
2014,October,34,1,139,7613
2014,October,34,2,95,7614
2014,October,4,3,6592,7615
2014,October,4,1,3370,7616
2014,October,4,2,3222,7617
2014,October,19,3,1096,7618
2014,October,19,1,602,7619
2014,October,19,2,495,7620
2014,October,2,3,12910,7621
2014,October,2,1,6813,7622
2014,October,2,2,6097,7623
2014,October,5,3,4741,7624
2014,October,5,1,2436,7625
2014,October,5,2,2305,7626
2014,October,26,3,341,7627
2014,October,26,1,180,7628
2014,October,26,2,161,7629
2014,October,14,3,16029,7630
2014,October,14,1,8067,7631
2014,October,14,2,7962,7632
2014,October,30,3,154,7633
2014,October,30,1,82,7634
2014,October,30,2,72,7635
2014,October,37,3,410166,7636
2014,October,37,1,212587,7637
2014,October,37,2,197579,7638
2014,March,8,3,30956,7639
2014,March,8,1,15924,7640
2014,March,8,2,15032,7641
2014,March,12,3,3320,7642
2014,March,12,1,1762,7643
2014,March,12,2,1558,7644
2014,March,16,3,47612,7645
2014,March,16,1,25138,7646
2014,March,16,2,22474,7647
2014,March,28,3,1113,7648
2014,March,28,1,564,7649
2014,March,28,2,549,7650
2014,March,20,3,14849,7651
2014,March,20,1,7473,7652
2014,March,20,2,7376,7653
2014,March,13,3,36608,7654
2014,March,13,1,18304,7655
2014,March,13,2,18304,7656
2014,March,31,3,194,7657
2014,March,31,1,101,7658
2014,March,31,2,93,7659
2014,March,15,3,18219,7660
2014,March,15,1,9519,7661
2014,March,15,2,8700,7662
2014,March,17,3,11024,7663
2014,March,17,1,5879,7664
2014,March,17,2,5145,7665
2014,March,21,3,923,7666
2014,March,21,1,452,7667
2014,March,21,2,471,7668
2014,March,9,3,7432,7669
2014,March,9,1,3847,7670
2014,March,9,2,3585,7671
2014,March,27,3,674,7672
2014,March,27,1,353,7673
2014,March,27,2,321,7674
2014,March,18,3,599,7675
2014,March,18,1,300,7676
2014,March,18,2,299,7677
2014,March,22,3,619,7678
2014,March,22,1,309,7679
2014,March,22,2,310,7680
2014,March,6,3,885,7681
2014,March,6,1,437,7682
2014,March,6,2,448,7683
2014,March,1,3,53515,7684
2014,March,1,1,28121,7685
2014,March,1,2,25394,7686
2014,March,3,3,21362,7687
2014,March,3,1,11138,7688
2014,March,3,2,10224,7689
2014,March,36,3,56,7690
2014,March,36,1,29,7691
2014,March,36,2,27,7692
2014,March,35,3,69,7693
2014,March,35,1,45,7694
2014,March,35,2,24,7695
2014,March,7,3,18709,7696
2014,March,7,1,8947,7697
2014,March,7,2,9762,7698
2014,March,10,3,25257,7699
2014,March,10,1,12867,7700
2014,March,10,2,12390,7701
2014,March,24,3,8528,7702
2014,March,24,1,4465,7703
2014,March,24,2,4063,7704
2014,March,32,3,3571,7705
2014,March,32,1,1933,7706
2014,March,32,2,1638,7707
2014,March,23,3,711,7708
2014,March,23,1,384,7709
2014,March,23,2,327,7710
2014,March,25,3,9773,7711
2014,March,25,1,5218,7712
2014,March,25,2,4555,7713
2014,March,11,3,27949,7714
2014,March,11,1,14866,7715
2014,March,11,2,13083,7716
2014,March,33,3,980,7717
2014,March,33,1,501,7718
2014,March,33,2,479,7719
2014,March,29,3,17601,7720
