year,month,state_id,vehicle,fuel,value,vehicle_id
2023,July,8,GOODS CARRIER,ELECTRIC(BOV),9,185
2023,July,8,GOODS CARRIER,PETROL,98,183
2023,July,8,GOODS CARRIER,PETROL/CNG,3,186
2023,July,8,HEARSES,DIESEL,1,318
2023,July,8,LUXURY CAB,DIESEL,35,71
2023,July,8,LUXURY CAB,ELECTRIC(BOV),4,74
2023,July,8,LUXURY CAB,PETROL,32,69
2023,July,8,LUXURY CAB,PETROL/CNG,48,72
2023,July,8,M-CYCLE/SCOOTER,ELECTRIC(BOV),509,77
2023,July,8,M-CYCLE/SCOOTER,PETROL,62800,78
2023,July,8,M-CYCLE/SCOOTER,PETROL/ETHANOL,3733,79
2023,July,8,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,66,96
2023,July,8,MAXI CAB,DIESEL,35,59
2023,July,8,MAXI CAB,PETROL,2,61
2023,July,8,MOPED,PETROL,186,86
2023,July,8,MOPED,PETROL/ETHANOL,1,88
2023,July,8,MOTOR CAB,DIESEL,87,48
2023,July,8,MOTOR CAB,ELECTRIC(BOV),15,53
2023,July,8,MOTOR CAB,PETROL,180,49
2023,July,8,MOTOR CAB,PETROL/CNG,235,51
2023,July,8,MOTOR CAB,PETROL/HYBRID,8,50
2023,July,8,MOTOR CAR,DIESEL,947,152
2023,July,8,MOTOR CAR,DIESEL/HYBRID,4,157
2023,July,8,MOTOR CAR,ELECTRIC(BOV),160,156
2023,July,8,MOTOR CAR,PETROL,5640,153
2023,July,8,MOTOR CAR,PETROL/CNG,95,158
2023,July,8,MOTOR CAR,PETROL/HYBRID,621,155
2023,July,8,MOTOR CYCLE/SCOOTER-USED FOR HIRE,PETROL,1,105
2023,July,8,MOTORISED CYCLE (CC > 25CC),PETROL,72,92
2023,July,8,OMNI BUS,DIESEL,42,9
2023,July,8,OMNI BUS,PETROL,1,11
2023,July,8,OMNI BUS (PRIVATE USE),DIESEL,78,15
2023,July,8,OMNI BUS (PRIVATE USE),PETROL,15,16
2023,July,8,OMNI BUS (PRIVATE USE),PETROL/HYBRID,4,18
2023,July,8,PRIVATE SERVICE VEHICLE,DIESEL,6,32
2023,July,8,THREE WHEELER (GOODS),CNG ONLY,13,110
2023,July,8,THREE WHEELER (GOODS),DIESEL,105,109
2023,July,8,THREE WHEELER (GOODS),ELECTRIC(BOV),108,111
2023,July,8,THREE WHEELER (GOODS),PETROL/LPG,1,115
2023,July,8,THREE WHEELER (PASSENGER),CNG ONLY,22,118
2023,July,8,THREE WHEELER (PASSENGER),DIESEL,3,119
2023,July,8,THREE WHEELER (PASSENGER),ELECTRIC(BOV),127,120
2023,July,8,THREE WHEELER (PASSENGER),LPG ONLY,169,121
2023,July,8,THREE WHEELER (PASSENGER),PETROL/LPG,4,122
2023,July,8,TRACTOR (COMMERCIAL),DIESEL,65,224
2023,July,8,TRAILER (COMMERCIAL),NOT APPLICABLE,2,238
2023,July,8,VEHICLE FITTED WITH GENERATOR,DIESEL,5,213
2023,June,30,GOODS CARRIER,DIESEL,24,182
2023,June,30,GOODS CARRIER,PETROL,4,183
2023,June,30,LUXURY CAB,DIESEL,1,71
2023,June,30,M-CYCLE/SCOOTER,PETROL,359,78
2023,June,30,M-CYCLE/SCOOTER,PETROL/ETHANOL,9,79
2023,June,30,MAXI CAB,DIESEL,5,59
2023,June,30,MOTOR CAB,PETROL,1,49
2023,June,30,MOTOR CAB,PETROL/HYBRID,3,50
2023,June,30,MOTOR CAR,DIESEL,21,152
2023,June,30,MOTOR CAR,ELECTRIC(BOV),1,156
2023,June,30,MOTOR CAR,PETROL,104,153
2023,June,30,MOTOR CAR,PETROL/HYBRID,5,155
2023,June,30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,PETROL,5,105
2023,June,30,THREE WHEELER (GOODS),DIESEL,4,109
2023,June,30,THREE WHEELER (PASSENGER),DIESEL,6,119
2023,June,30,THREE WHEELER (PASSENGER),PETROL,52,117
2023,June,14,ADAPTED VEHICLE,DIESEL,2,328
2023,June,14,ADAPTED VEHICLE,PETROL,141,325
2023,June,14,AGRICULTURAL TRACTOR,DIESEL,2465,276
2023,June,14,AGRICULTURAL TRACTOR,PETROL,1,279
2023,June,14,AMBULANCE,DIESEL,2,294
2023,June,14,AMBULANCE,PETROL,1,295
2023,June,14,BUS,DIESEL,12,1
2023,June,14,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,118,240
2023,June,14,CRANE MOUNTED VEHICLE,DIESEL,4,259
2023,June,14,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),2,133
2023,June,14,E-RICKSHAW(P),ELECTRIC(BOV),2,138
2023,June,14,EDUCATIONAL INSTITUTION BUS,DIESEL,140,26
2023,June,14,EDUCATIONAL INSTITUTION BUS,PETROL,1,28
2023,June,14,GOODS CARRIER,CNG ONLY,8,184
2023,June,14,GOODS CARRIER,DIESEL,670,182
2023,June,14,GOODS CARRIER,ELECTRIC(BOV),24,185
2023,June,14,GOODS CARRIER,PETROL,11,183
2023,June,14,HARVESTER,DIESEL,6,284
2023,June,14,LUXURY CAB,DIESEL,2,71
2023,June,14,LUXURY CAB,PETROL,7,69
2023,June,14,M-CYCLE/SCOOTER,ELECTRIC(BOV),905,77
2023,June,14,M-CYCLE/SCOOTER,PETROL,39443,78
2023,June,14,M-CYCLE/SCOOTER,PETROL/ETHANOL,1071,79
2023,June,14,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,2,96
2023,June,14,MAXI CAB,DIESEL,48,59
2023,June,14,MAXI CAB,PETROL,11,61
2023,June,14,MOPED,ELECTRIC(BOV),1,87
2023,June,14,MOPED,PETROL,950,86
2023,June,14,MOPED,PETROL/ETHANOL,4,88
2023,June,14,MOTOR CAB,CNG ONLY,1,55
2023,June,14,MOTOR CAB,DIESEL,54,48
2023,June,14,MOTOR CAB,ELECTRIC(BOV),2,53
2023,June,14,MOTOR CAB,NOT APPLICABLE,1,57
2023,June,14,MOTOR CAB,PETROL,173,49
2023,June,14,MOTOR CAB,PETROL/CNG,103,51
2023,June,14,MOTOR CAB,PETROL/HYBRID,28,50
2023,June,14,MOTOR CAR,DIESEL,1417,152
2023,June,14,MOTOR CAR,DIESEL/HYBRID,1,157
2023,June,14,MOTOR CAR,ELECTRIC(BOV),155,156
2023,June,14,MOTOR CAR,NOT APPLICABLE,3,162
2023,June,14,MOTOR CAR,PETROL,3723,153
2023,June,14,MOTOR CAR,PETROL/CNG,281,158
2023,June,14,MOTOR CAR,PETROL/HYBRID,737,155
2023,June,14,MOTOR CYCLE/SCOOTER-USED FOR HIRE,PETROL,8,105
2023,June,14,MOTOR CYCLE/SCOOTER-USED FOR HIRE,PETROL/ETHANOL,1,107
2023,June,14,MOTORISED CYCLE (CC > 25CC),ELECTRIC(BOV),99,91
2023,June,14,MOTORISED CYCLE (CC > 25CC),PETROL,3094,92
2023,June,14,MOTORISED CYCLE (CC > 25CC),PETROL/ETHANOL,81,93
2023,June,14,OMNI BUS,DIESEL,21,9
2023,June,14,OMNI BUS,PETROL,1,11
2023,June,14,OMNI BUS (PRIVATE USE),DIESEL,44,15
2023,June,14,OMNI BUS (PRIVATE USE),PETROL,12,16
2023,June,14,OMNI BUS (PRIVATE USE),PETROL/HYBRID,2,18
2023,June,14,ROAD ROLLER,DIESEL,6,258
2023,June,14,THREE WHEELER (GOODS),CNG ONLY,1,110
2023,June,14,THREE WHEELER (GOODS),DIESEL,15,109
2023,June,14,THREE WHEELER (GOODS),ELECTRIC(BOV),2,111
2023,June,14,THREE WHEELER (PASSENGER),CNG ONLY,230,118
2023,June,14,THREE WHEELER (PASSENGER),DIESEL,493,119
2023,June,14,THREE WHEELER (PASSENGER),ELECTRIC(BOV),20,120
2023,June,14,THREE WHEELER (PASSENGER),NOT APPLICABLE,1,124
2023,June,14,THREE WHEELER (PASSENGER),PETROL/CNG,2,123
2023,June,14,TRACTOR (COMMERCIAL),DIESEL,536,224
2023,June,14,VEHICLE FITTED WITH RIG,DIESEL,2,273
2023,June,26,AMBULANCE,DIESEL,9,294
2023,June,26,BUS,DIESEL,39,1
2023,June,26,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,30,240
2023,June,26,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),DIESEL,39,245
2023,June,26,DUMPER,DIESEL,20,234
2023,June,26,EARTH MOVING EQUIPMENT,DIESEL,3,248
2023,June,26,EDUCATIONAL INSTITUTION BUS,DIESEL,1,26
2023,June,26,EXCAVATOR (NT),DIESEL,1,251
2023,June,26,GOODS CARRIER,DIESEL,115,182
2023,June,26,GOODS CARRIER,PETROL,6,183
2023,June,26,M-CYCLE/SCOOTER,PETROL,997,78
2023,June,26,M-CYCLE/SCOOTER,PETROL/ETHANOL,144,79
2023,June,26,MAXI CAB,DIESEL,2,59
2023,June,26,MOTOR CAB,DIESEL,1,48
2023,June,26,MOTOR CAB,PETROL,1,49
2023,June,26,MOTOR CAR,DIESEL,319,152
2023,June,26,MOTOR CAR,PETROL,676,153
2023,June,26,MOTOR CAR,PETROL/HYBRID,92,155
2023,June,26,OMNI BUS,DIESEL,1,9
2023,June,26,OMNI BUS (PRIVATE USE),DIESEL,1,15
2023,June,26,PRIVATE SERVICE VEHICLE,DIESEL,1,32
2023,June,26,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),DIESEL,13,40
2023,June,26,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),PETROL,1,41
2023,June,26,THREE WHEELER (PASSENGER),DIESEL,2,119
2023,June,26,THREE WHEELER (PASSENGER),PETROL,16,117
2023,June,26,TRACTOR (COMMERCIAL),DIESEL,58,224
2023,June,26,TRACTOR (COMMERCIAL),NOT APPLICABLE,1,225
2023,June,26,TRACTOR-TROLLEY(COMMERCIAL),NOT APPLICABLE,3,231
2023,June,26,TRAILER (COMMERCIAL),NOT APPLICABLE,1,238
2023,June,5,ADAPTED VEHICLE,PETROL,1,325
2023,June,5,AGRICULTURAL TRACTOR,DIESEL,4,276
2023,June,5,AMBULANCE,DIESEL,7,294
2023,June,5,AMBULANCE,PETROL,6,295
2023,June,5,ARTICULATED VEHICLE,DIESEL,2,216
2023,June,5,BUS,DIESEL,89,1
2023,June,5,CAMPER VAN / TRAILER,DIESEL,7,164
2023,June,5,CAMPER VAN / TRAILER (PRIVATE USE),DIESEL,1,169
2023,June,5,CASH VAN,DIESEL,3,195
2023,June,5,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,88,240
2023,June,5,CRANE MOUNTED VEHICLE,DIESEL,11,259
2023,June,5,DUMPER,DIESEL,141,234
2023,June,5,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),82,133
2023,June,5,E-RICKSHAW(P),ELECTRIC(BOV),4413,138
2023,June,5,E-RICKSHAW(P),NOT APPLICABLE,25,139
2023,June,5,EXCAVATOR (NT),DIESEL,7,251
2023,June,5,GOODS CARRIER,CNG ONLY,1,184
2023,June,5,GOODS CARRIER,DIESEL,1206,182
2023,June,5,GOODS CARRIER,PETROL,620,183
2023,June,5,HARVESTER,DIESEL,1,284
2023,June,5,M-CYCLE/SCOOTER,ELECTRIC(BOV),177,77
2023,June,5,M-CYCLE/SCOOTER,PETROL,29272,78
2023,June,5,M-CYCLE/SCOOTER,PETROL/ETHANOL,2111,79
2023,June,5,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,5,96
2023,June,5,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL/ETHANOL,1,97
2023,June,5,MAXI CAB,DIESEL,36,59
2023,June,5,MAXI CAB,PETROL,110,61
2023,June,5,MOPED,PETROL,287,86
2023,June,5,MOTOR CAB,DIESEL,46,48
2023,June,5,MOTOR CAB,ELECTRIC(BOV),12,53
2023,June,5,MOTOR CAB,PETROL,192,49
2023,June,5,MOTOR CAB,PETROL/HYBRID,8,50
2023,June,5,MOTOR CAR,DIESEL,872,152
2023,June,5,MOTOR CAR,DIESEL/HYBRID,2,157
2023,June,5,MOTOR CAR,ELECTRIC(BOV),17,156
2023,June,5,MOTOR CAR,PETROL,4852,153
2023,June,5,MOTOR CAR,PETROL/CNG,1,158
2023,June,5,MOTOR CAR,PETROL/HYBRID,748,155
2023,June,5,PRIVATE SERVICE VEHICLE,DIESEL,1,32
2023,June,5,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),DIESEL,73,40
2023,June,5,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),PETROL,4,41
2023,June,5,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),PETROL/HYBRID,6,43
2023,June,5,RECOVERY VEHICLE,DIESEL,1,310
2023,June,5,THREE WHEELER (GOODS),CNG ONLY,2,110
2023,June,5,THREE WHEELER (GOODS),DIESEL,78,109
2023,June,5,THREE WHEELER (GOODS),ELECTRIC(BOV),29,111
2023,June,5,THREE WHEELER (GOODS),PETROL,35,112
2023,June,5,THREE WHEELER (GOODS),PETROL/CNG,9,113
2023,June,5,THREE WHEELER (PASSENGER),CNG ONLY,51,118
2023,June,5,THREE WHEELER (PASSENGER),DIESEL,79,119
2023,June,5,THREE WHEELER (PASSENGER),ELECTRIC(BOV),373,120
2023,June,5,THREE WHEELER (PASSENGER),PETROL,569,117
2023,June,5,THREE WHEELER (PASSENGER),PETROL/CNG,2,123
2023,June,5,TRACTOR (COMMERCIAL),DIESEL,842,224
2023,June,5,TRAILER (AGRICULTURAL),NOT APPLICABLE,10,289
2023,June,5,TRAILER (COMMERCIAL),NOT APPLICABLE,20,238
2023,June,2,ADAPTED VEHICLE,PETROL,4,325
2023,June,2,AGRICULTURAL TRACTOR,DIESEL,2307,276
2023,June,2,AMBULANCE,DIESEL,3,294
2023,June,2,AMBULANCE,PETROL,2,295
2023,June,2,ARTICULATED VEHICLE,DIESEL,3,216
2023,June,2,BUS,CNG ONLY,9,2
2023,June,2,BUS,DIESEL,154,1
2023,June,2,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,117,240
2023,June,2,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),60,133
2023,June,2,E-RICKSHAW(P),ELECTRIC(BOV),5095,138
2023,June,2,GOODS CARRIER,CNG ONLY,24,184
2023,June,2,GOODS CARRIER,DIESEL,1298,182
2023,June,2,GOODS CARRIER,ELECTRIC(BOV),2,185
2023,June,2,GOODS CARRIER,PETROL,60,183
2023,June,2,GOODS CARRIER,PETROL/CNG,7,186
2023,June,2,HARVESTER,DIESEL,93,284
2023,June,2,M-CYCLE/SCOOTER,ELECTRIC(BOV),517,77
2023,June,2,M-CYCLE/SCOOTER,PETROL,87675,78
2023,June,2,M-CYCLE/SCOOTER,PETROL/ETHANOL,1218,79
2023,June,2,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,253,96
2023,June,2,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL/ETHANOL,1,97
2023,June,2,MAXI CAB,DIESEL,21,59
2023,June,2,MAXI CAB,PETROL,30,61
2023,June,2,MOPED,ELECTRIC(BOV),3,87
2023,June,2,MOPED,PETROL,1158,86
2023,June,2,MOTOR CAB,DIESEL,50,48
2023,June,2,MOTOR CAB,PETROL,28,49
2023,June,2,MOTOR CAB,PETROL/CNG,88,51
2023,June,2,MOTOR CAB,PETROL/HYBRID,2,50
2023,June,2,MOTOR CAR,DIESEL,1586,152
2023,June,2,MOTOR CAR,DIESEL/HYBRID,1,157
2023,June,2,MOTOR CAR,ELECTRIC(BOV),57,156
2023,June,2,MOTOR CAR,PETROL,3544,153
2023,June,2,MOTOR CAR,PETROL/CNG,356,158
2023,June,2,MOTOR CAR,PETROL/HYBRID,539,155
2023,June,2,MOTORISED CYCLE (CC > 25CC),PETROL,148,92
2023,June,2,OMNI BUS,DIESEL,14,9
2023,June,2,OMNI BUS (PRIVATE USE),DIESEL,99,15
2023,June,2,OMNI BUS (PRIVATE USE),PETROL,3,16
2023,June,2,OMNI BUS (PRIVATE USE),PETROL/HYBRID,1,18
2023,June,2,THREE WHEELER (GOODS),CNG ONLY,188,110
2023,June,2,THREE WHEELER (GOODS),DIESEL,123,109
2023,June,2,THREE WHEELER (GOODS),ELECTRIC(BOV),62,111
2023,June,2,THREE WHEELER (GOODS),PETROL,4,112
2023,June,2,THREE WHEELER (GOODS),PETROL/CNG,8,113
2023,June,2,THREE WHEELER (PASSENGER),CNG ONLY,1781,118
2023,June,2,THREE WHEELER (PASSENGER),DIESEL,66,119
2023,June,2,THREE WHEELER (PASSENGER),ELECTRIC(BOV),344,120
2023,June,2,THREE WHEELER (PASSENGER),LPG ONLY,185,121
2023,June,2,THREE WHEELER (PASSENGER),PETROL,2,117
2023,June,2,THREE WHEELER (PASSENGER),PETROL/CNG,24,123
2023,June,2,THREE WHEELER (PASSENGER),PETROL/LPG,2,122
2023,June,2,TRACTOR (COMMERCIAL),DIESEL,1818,224
2023,June,2,TRACTOR (COMMERCIAL),NOT APPLICABLE,2,225
2023,June,2,TRAILER (AGRICULTURAL),NOT APPLICABLE,57,289
2023,June,2,TRAILER (COMMERCIAL),NOT APPLICABLE,523,238
2023,June,19,ADAPTED VEHICLE,DIESEL,1,328
2023,June,19,ADAPTED VEHICLE,PETROL,7,325
2023,June,19,ADAPTED VEHICLE,PETROL/HYBRID,1,327
2023,June,19,AMBULANCE,PETROL,1,295
2023,June,19,BUS,CNG ONLY,4,2
2023,June,19,BUS,DIESEL,3,1
2023,June,19,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),DIESEL,3,245
2023,June,19,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),49,133
2023,June,19,E-RICKSHAW(P),ELECTRIC(BOV),148,138
2023,June,19,EDUCATIONAL INSTITUTION BUS,DIESEL,4,26
2023,June,19,GOODS CARRIER,CNG ONLY,4,184
2023,June,19,GOODS CARRIER,DIESEL,54,182
2023,June,19,GOODS CARRIER,ELECTRIC(BOV),2,185
2023,June,19,GOODS CARRIER,PETROL,5,183
2023,June,19,GOODS CARRIER,PETROL/CNG,2,186
2023,June,19,HEARSES,DIESEL,1,318
2023,June,19,M-CYCLE/SCOOTER,ELECTRIC(BOV),134,77
2023,June,19,M-CYCLE/SCOOTER,PETROL,2498,78
2023,June,19,M-CYCLE/SCOOTER,PETROL/ETHANOL,16,79
2023,June,19,MAXI CAB,DIESEL,3,59
2023,June,19,MOPED,PETROL,1,86
2023,June,19,MOTOR CAB,ELECTRIC(BOV),1,53
2023,June,19,MOTOR CAB,PETROL,4,49
2023,June,19,MOTOR CAB,PETROL/CNG,3,51
2023,June,19,MOTOR CAB,PETROL/HYBRID,1,50
2023,June,19,MOTOR CAR,DIESEL,816,152
2023,June,19,MOTOR CAR,DIESEL/HYBRID,13,157
2023,June,19,MOTOR CAR,ELECTRIC(BOV),82,156
2023,June,19,MOTOR CAR,PETROL,1505,153
2023,June,19,MOTOR CAR,PETROL/CNG,45,158
2023,June,19,MOTOR CAR,PETROL/HYBRID,300,155
2023,June,19,MOTOR CARAVAN,ELECTRIC(BOV),1,175
2023,June,19,MOTOR CYCLE/SCOOTER-USED FOR HIRE,ELECTRIC(BOV),1,108
2023,June,19,OMNI BUS (PRIVATE USE),DIESEL,3,15
2023,June,19,OMNI BUS (PRIVATE USE),DIESEL/HYBRID,3,19
2023,June,19,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),PETROL,1,41
2023,June,19,THREE WHEELER (GOODS),CNG ONLY,4,110
2023,June,19,THREE WHEELER (GOODS),DIESEL,5,109
2023,June,19,THREE WHEELER (GOODS),ELECTRIC(BOV),19,111
2023,June,19,THREE WHEELER (PASSENGER),ELECTRIC(BOV),21,120
2023,June,4,ADAPTED VEHICLE,PETROL,6,325
2023,June,4,AGRICULTURAL TRACTOR,DIESEL,3245,276
2023,June,4,AMBULANCE,DIESEL,5,294
2023,June,4,AMBULANCE,PETROL,4,295
2023,June,4,ARMOURED/SPECIALISED VEHICLE,DIESEL,4,323
2023,June,4,ARTICULATED VEHICLE,DIESEL,200,216
2023,June,4,BUS,DIESEL,50,1
2023,June,4,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,38,240
2023,June,4,CRANE MOUNTED VEHICLE,DIESEL,24,259
2023,June,4,DUMPER,DIESEL,3,234
2023,June,4,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),122,133
2023,June,4,E-RICKSHAW(P),ELECTRIC(BOV),578,138
2023,June,4,EARTH MOVING EQUIPMENT,DIESEL,1,248
2023,June,4,EDUCATIONAL INSTITUTION BUS,DIESEL,49,26
2023,June,4,EXCAVATOR (NT),DIESEL,70,251
2023,June,4,FIRE FIGHTING VEHICLE,DIESEL,1,308
2023,June,4,GOODS CARRIER,CNG ONLY,1,184
2023,June,4,GOODS CARRIER,DIESEL,1589,182
2023,June,4,GOODS CARRIER,PETROL,118,183
2023,June,4,HARVESTER,DIESEL,117,284
2023,June,4,HEARSES,PETROL,1,319
2023,June,4,M-CYCLE/SCOOTER,ELECTRIC(BOV),1183,77
2023,June,4,M-CYCLE/SCOOTER,PETROL,28548,78
2023,June,4,M-CYCLE/SCOOTER,PETROL/ETHANOL,211,79
2023,June,4,MAXI CAB,DIESEL,34,59
2023,June,4,MAXI CAB,PETROL,32,61
2023,June,4,MOPED,ELECTRIC(BOV),75,87
2023,June,4,MOPED,PETROL,444,86
2023,June,4,MOPED,PETROL/ETHANOL,8,88
2023,June,4,MOTOR CAB,DIESEL,45,48
2023,June,4,MOTOR CAB,ELECTRIC(BOV),4,53
2023,June,4,MOTOR CAB,PETROL,14,49
2023,June,4,MOTOR CAB,PETROL/HYBRID,3,50
2023,June,4,MOTOR CAR,DIESEL,696,152
2023,June,4,MOTOR CAR,DIESEL/HYBRID,1,157
2023,June,4,MOTOR CAR,ELECTRIC(BOV),143,156
2023,June,4,MOTOR CAR,PETROL,2573,153
2023,June,4,MOTOR CAR,PETROL/CNG,1,158
2023,June,4,MOTOR CAR,PETROL/HYBRID,669,155
2023,June,4,MOTOR CARAVAN,DIESEL,1,176
2023,June,4,OMNI BUS (PRIVATE USE),DIESEL,116,15
2023,June,4,OMNI BUS (PRIVATE USE),PETROL,6,16
2023,June,4,OMNI BUS (PRIVATE USE),PETROL/HYBRID,5,18
2023,June,4,PRIVATE SERVICE VEHICLE,DIESEL,3,32
2023,June,4,THREE WHEELER (GOODS),DIESEL,47,109
2023,June,4,THREE WHEELER (GOODS),ELECTRIC(BOV),37,111
2023,June,4,THREE WHEELER (GOODS),PETROL,1,112
2023,June,4,THREE WHEELER (PASSENGER),DIESEL,48,119
2023,June,4,THREE WHEELER (PASSENGER),ELECTRIC(BOV),199,120
2023,June,4,THREE WHEELER (PASSENGER),LPG ONLY,15,121
2023,June,4,THREE WHEELER (PASSENGER),PETROL,3,117
2023,June,4,TRACTOR (COMMERCIAL),DIESEL,108,224
2023,June,4,TRACTOR-TROLLEY(COMMERCIAL),NOT APPLICABLE,1,231
2023,June,4,TRAILER (AGRICULTURAL),NOT APPLICABLE,434,289
2023,June,4,TRAILER (COMMERCIAL),NOT APPLICABLE,21,238
2023,June,34,AGRICULTURAL TRACTOR,DIESEL,2,276
2023,June,34,ARTICULATED VEHICLE,DIESEL,22,216
2023,June,34,BUS,DIESEL,84,1
2023,June,34,CAMPER VAN / TRAILER,DIESEL,2,164
2023,June,34,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,4,240
2023,June,34,DUMPER,DIESEL,2,234
2023,June,34,EXCAVATOR (COMMERCIAL),DIESEL,1,255
2023,June,34,FORK LIFT,DIESEL,4,267
2023,June,34,GOODS CARRIER,CNG ONLY,4,184
2023,June,34,GOODS CARRIER,DIESEL,249,182
2023,June,34,GOODS CARRIER,NOT APPLICABLE,2,189
2023,June,34,GOODS CARRIER,PETROL,2,183
2023,June,34,GOODS CARRIER,PETROL/CNG,1,186
2023,June,34,M-CYCLE/SCOOTER,ELECTRIC(BOV),5,77
2023,June,34,M-CYCLE/SCOOTER,PETROL,633,78
2023,June,34,M-CYCLE/SCOOTER,PETROL/ETHANOL,14,79
2023,June,34,MAXI CAB,DIESEL,6,59
2023,June,34,MAXI CAB,PETROL,1,61
2023,June,34,MOPED,PETROL,110,86
2023,June,34,MOTOR CAB,DIESEL,6,48
2023,June,34,MOTOR CAB,PETROL,2,49
2023,June,34,MOTOR CAB,PETROL/CNG,10,51
2023,June,34,MOTOR CAR,DIESEL,93,152
2023,June,34,MOTOR CAR,DIESEL/HYBRID,1,157
2023,June,34,MOTOR CAR,ELECTRIC(BOV),1,156
2023,June,34,MOTOR CAR,PETROL,162,153
2023,June,34,MOTOR CAR,PETROL/CNG,57,158
2023,June,34,MOTOR CAR,PETROL/HYBRID,38,155
2023,June,34,MOTORISED CYCLE (CC > 25CC),PETROL,3,92
2023,June,34,OMNI BUS,DIESEL,19,9
2023,June,34,PRIVATE SERVICE VEHICLE,DIESEL,1,32
2023,June,34,THREE WHEELER (GOODS),CNG ONLY,2,110
2023,June,34,THREE WHEELER (PASSENGER),CNG ONLY,1,118
2023,June,34,TRACTOR (COMMERCIAL),DIESEL,1,224
2023,June,34,TRAILER (COMMERCIAL),NOT APPLICABLE,2,238
2023,June,29,ADAPTED VEHICLE,PETROL,19,325
2023,June,29,ADAPTED VEHICLE,PETROL/CNG,2,329
2023,June,29,AMBULANCE,DIESEL,6,294
2023,June,29,AMBULANCE,PETROL,1,295
2023,June,29,BUS,CNG ONLY,44,2
2023,June,29,BUS,ELECTRIC(BOV),159,3
2023,June,29,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),159,133
2023,June,29,E-RICKSHAW(P),ELECTRIC(BOV),1398,138
2023,June,29,EDUCATIONAL INSTITUTION BUS,CNG ONLY,2,27
2023,June,29,FIRE FIGHTING VEHICLE,DIESEL,2,308
2023,June,29,GOODS CARRIER,CNG ONLY,1276,184
2023,June,29,GOODS CARRIER,DIESEL,31,182
2023,June,29,GOODS CARRIER,ELECTRIC(BOV),19,185
2023,June,29,M-CYCLE/SCOOTER,ELECTRIC(BOV),1790,77
2023,June,29,M-CYCLE/SCOOTER,PETROL,26132,78
2023,June,29,M-CYCLE/SCOOTER,PETROL/ETHANOL,473,79
2023,June,29,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,1,96
2023,June,29,MOPED,PETROL,7,86
2023,June,29,MOTOR CAB,DIESEL,1,48
2023,June,29,MOTOR CAB,ELECTRIC(BOV),416,53
2023,June,29,MOTOR CAB,PETROL/CNG,282,51
2023,June,29,MOTOR CAR,DIESEL,889,152
2023,June,29,MOTOR CAR,DIESEL/HYBRID,2,157
2023,June,29,MOTOR CAR,ELECTRIC(BOV),525,156
2023,June,29,MOTOR CAR,PETROL,9326,153
2023,June,29,MOTOR CAR,PETROL/CNG,2789,158
2023,June,29,MOTOR CAR,PETROL/HYBRID,1636,155
2023,June,29,MOTORISED CYCLE (CC > 25CC),PETROL,1,92
2023,June,29,OMNI BUS (PRIVATE USE),DIESEL,2,15
2023,June,29,OMNI BUS (PRIVATE USE),PETROL,1,16
2023,June,29,OMNI BUS (PRIVATE USE),PETROL/HYBRID,6,18
2023,June,29,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),DIESEL,1,40
2023,June,29,THREE WHEELER (GOODS),CNG ONLY,208,110
2023,June,29,THREE WHEELER (GOODS),ELECTRIC(BOV),391,111
2023,June,29,THREE WHEELER (PASSENGER),CNG ONLY,275,118
2023,June,29,THREE WHEELER (PASSENGER),ELECTRIC(BOV),51,120
2023,June,29,THREE WHEELER (PERSONAL),CNG ONLY,1,125
2023,June,33,ADAPTED VEHICLE,DIESEL,1,328
2023,June,33,ADAPTED VEHICLE,PETROL,3,325
2023,June,33,AGRICULTURAL TRACTOR,DIESEL,5,276
2023,June,33,AMBULANCE,PETROL,2,295
2023,June,33,BUS,DIESEL,11,1
